BASE,,MSAA 2x,,MSAA 4x,,MSAA 8x,,MSAA 16x,,MSAA 32x,,SSAA 2x,,SSAA 4x,,SSAA 8x,
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.046558,0.036973
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.046558,0.036973
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.131489,0.036858
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.131489,0.036858
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.131489,0.036858
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.131489,0.036858
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.131489,0.036858
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.131489,0.036858
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.131489,0.036858
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.131489,0.036858
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.131489,0.036858
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.131489,0.036858
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.131489,0.036858
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.131489,0.036858
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.131489,0.036858
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.131489,0.036858
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.28515,0.03665
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.28515,0.03665
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.28515,0.03665
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.28515,0.03665
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.28515,0.03665
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.28515,0.03665
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.28515,0.03665
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.28515,0.03665
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.28515,0.03665
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.28515,0.03665
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.28515,0.03665
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.28515,0.03665
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.28515,0.03665
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.252193,0.039601
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.337746,0.036579
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.337746,0.036579
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.337746,0.036579
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.337746,0.036579
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.337746,0.036579
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.337746,0.036579
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.337746,0.036579
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.337746,0.036579
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.337746,0.036579
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.337746,0.036579
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.337746,0.036579
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.337746,0.036579
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.337746,0.036579
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.149474,0.036833
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.149474,0.036833
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.149474,0.036833
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.149474,0.036833
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.149474,0.036833
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.149474,0.036833
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.149474,0.036833
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.149474,0.036833
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.149474,0.036833
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.149474,0.036833
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.149474,0.036833
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.149474,0.036833
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.149474,0.036833
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,27.149474,0.036833
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.716326,0.038886
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.716326,0.038886
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.716326,0.038886
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.716326,0.038886
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,734.817217,0.001361,199.302514,0.005017,25.716326,0.038886
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,763.943751,0.001309,199.302514,0.005017,25.716326,0.038886
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,763.943751,0.001309,199.302514,0.005017,25.716326,0.038886
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,763.943751,0.001309,199.302514,0.005017,25.716326,0.038886
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,763.943751,0.001309,199.302514,0.005017,25.716326,0.038886
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,763.943751,0.001309,199.302514,0.005017,25.716326,0.038886
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,763.943751,0.001309,199.302514,0.005017,25.716326,0.038886
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,763.943751,0.001309,199.302514,0.005017,25.716326,0.038886
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,763.943751,0.001309,199.302514,0.005017,25.716326,0.038886
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,763.943751,0.001309,199.302514,0.005017,26.718361,0.037427
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,26.718361,0.037427
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,725.175384,0.001379,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,26.718361,0.037427
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,26.718361,0.037427
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,26.718361,0.037427
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,26.718361,0.037427
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,26.718361,0.037427
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,26.718361,0.037427
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,26.718361,0.037427
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,26.718361,0.037427
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,26.718361,0.037427
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,26.718361,0.037427
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,26.718361,0.037427
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,26.718361,0.037427
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,27.15845,0.036821
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,27.15845,0.036821
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,27.15845,0.036821
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,27.15845,0.036821
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,27.15845,0.036821
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,835.35234,0.001197,763.943751,0.001309,197.496624,0.005063,27.15845,0.036821
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.15845,0.036821
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.15845,0.036821
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.15845,0.036821
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.15845,0.036821
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.15845,0.036821
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.15845,0.036821
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.15845,0.036821
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.15845,0.036821
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,25.971834,0.038503
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,31.540985,0.031705
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,31.540985,0.031705
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,31.540985,0.031705
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,31.540985,0.031705
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,31.540985,0.031705
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,31.540985,0.031705
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,31.540985,0.031705
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,31.540985,0.031705
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,31.540985,0.031705
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,31.540985,0.031705
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,31.540985,0.031705
951.871895,0.001051,903.354679,0.001107,931.252104,0.001074,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,31.540985,0.031705
951.871895,0.001051,903.354679,0.001107,891.064523,0.001122,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,31.540985,0.031705
951.871895,0.001051,903.354679,0.001107,891.064523,0.001122,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,31.540985,0.031705
951.871895,0.001051,903.354679,0.001107,891.064523,0.001122,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.689283,0.036115
951.871895,0.001051,903.354679,0.001107,891.064523,0.001122,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.689283,0.036115
951.871895,0.001051,903.354679,0.001107,891.064523,0.001122,907.128605,0.001102,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.689283,0.036115
951.871895,0.001051,903.354679,0.001107,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.689283,0.036115
951.871895,0.001051,903.354679,0.001107,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.689283,0.036115
951.871895,0.001051,903.354679,0.001107,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.689283,0.036115
951.871895,0.001051,903.354679,0.001107,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.689283,0.036115
951.871895,0.001051,903.354679,0.001107,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.689283,0.036115
951.871895,0.001051,903.354679,0.001107,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.689283,0.036115
951.871895,0.001051,903.354679,0.001107,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.689283,0.036115
951.871895,0.001051,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.689283,0.036115
951.871895,0.001051,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.689283,0.036115
951.871895,0.001051,913.545184,0.001095,891.064523,0.001122,903.46958,0.001107,787.414081,0.00127,821.729935,0.001217,763.943751,0.001309,197.496624,0.005063,27.689283,0.036115
